,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_rf__bootstrap,param_rf__criterion,param_rf__max_depth,param_rf__max_features,param_rf__min_samples_leaf,param_rf__min_samples_split,param_rf__n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
10,780.7056468486786,3.8483116739885306,2.0262125968933105,0.03807926481565266,True,gini,7,,10,15,351,"OrderedDict([('rf__bootstrap', True), ('rf__criterion', 'gini'), ('rf__max_depth', 7), ('rf__max_features', None), ('rf__min_samples_leaf', 10), ('rf__min_samples_split', 15), ('rf__n_estimators', 351)])",0.922179128984553,0.9344314415336777,0.9308029976230834,0.9269163304800548,0.9316479921805072,0.9254400351336862,0.9330484588007867,0.9346581603934256,0.9287799555438875,0.9380934150821771,0.930599791575584,0.004570039544068192,45
11,257.6827564239502,1.4707364401057206,2.779330515861511,0.05700263128523979,True,gini,50,sqrt,1,15,362,"OrderedDict([('rf__bootstrap', True), ('rf__criterion', 'gini'), ('rf__max_depth', 50), ('rf__max_features', 'sqrt'), ('rf__min_samples_leaf', 1), ('rf__min_samples_split', 15), ('rf__n_estimators', 362)])",0.9968754258940986,0.9951744445728543,0.9920996824762838,0.9915756204958569,0.9926544040798678,0.9938672548336607,0.9941396594344443,0.9953687540163629,0.9904275889172446,0.9974140685720698,0.9939596903292743,0.0021739180121628813,2
12,56.70442678928375,0.17386415676410097,1.9284217596054076,0.07458083634989088,False,gini,1,log2,10,15,400,"OrderedDict([('rf__bootstrap', False), ('rf__criterion', 'gini'), ('rf__max_depth', 1), ('rf__max_features', 'log2'), ('rf__min_samples_leaf', 10), ('rf__min_samples_split', 15), ('rf__n_estimators', 400)])",0.5755230084410622,0.5863934691085814,0.5816502476186988,0.5861165524746144,0.5702259808661118,0.5767482172792456,0.5756062026856711,0.5852738663620701,0.578687303209857,0.5739197355409412,0.5790144583586854,0.005322217203978046,46
13,51.27416934967041,0.8611834823024611,1.082227635383606,0.04129489787948572,False,gini,50,sqrt,10,15,50,"OrderedDict([('rf__bootstrap', False), ('rf__criterion', 'gini'), ('rf__max_depth', 50), ('rf__max_features', 'sqrt'), ('rf__min_samples_leaf', 10), ('rf__min_samples_split', 15), ('rf__n_estimators', 50)])",0.9944459440500427,0.9952288194467893,0.9907677112402397,0.9912363626318486,0.9919086164668587,0.9954307931475341,0.9920624162804389,0.9916266033385405,0.9886035489664226,0.9955448216099537,0.9926855637178669,0.0022323367156603514,21
14,245.9083671092987,1.9813896640691928,2.7024048566818237,0.04035008753507232,True,gini,50,sqrt,10,2,400,"OrderedDict([('rf__bootstrap', True), ('rf__criterion', 'gini'), ('rf__max_depth', 50), ('rf__max_features', 'sqrt'), ('rf__min_samples_leaf', 10), ('rf__min_samples_split', 2), ('rf__n_estimators', 400)])",0.994054503596713,0.9951296940153178,0.9922167927091816,0.9892658653311306,0.9919387838259762,0.9953302258760758,0.9921287004147628,0.9931413643269293,0.9896338210284489,0.9950348847424495,0.9927874635866984,0.002063013053169721,17
15,278.83636939525604,2.104618371933129,2.6317041873931886,0.07377728574139343,True,entropy,50,log2,10,15,400,"OrderedDict([('rf__bootstrap', True), ('rf__criterion', 'entropy'), ('rf__max_depth', 50), ('rf__max_features', 'log2'), ('rf__min_samples_leaf', 10), ('rf__min_samples_split', 15), ('rf__n_estimators', 400)])",0.9935597021381624,0.9942698061014152,0.9911002855516495,0.9880780901360314,0.9906095385679576,0.9943459095287188,0.9911209443624556,0.9921718562785099,0.988726916884967,0.9941504389360087,0.9918133488485876,0.002168030803400823,28
16,42.03430118560791,0.6472759593263128,1.1402401447296142,0.040878997788943716,True,gini,40,sqrt,1,15,50,"OrderedDict([('rf__bootstrap', True), ('rf__criterion', 'gini'), ('rf__max_depth', 40), ('rf__max_features', 'sqrt'), ('rf__min_samples_leaf', 1), ('rf__min_samples_split', 15), ('rf__n_estimators', 50)])",0.9952669320559373,0.9966839089792853,0.9920344085689198,0.9914356933909877,0.9907662195431115,0.9953582933018389,0.9939752633475993,0.996951760496397,0.9905555936567565,0.9973476624965529,0.9940375735837386,0.0025163497864148284,1
17,2006.32948513031,28.06695152291446,2.638409686088562,0.07165618318228652,False,gini,44,,1,15,400,"OrderedDict([('rf__bootstrap', False), ('rf__criterion', 'gini'), ('rf__max_depth', 44), ('rf__max_features', None), ('rf__min_samples_leaf', 1), ('rf__min_samples_split', 15), ('rf__n_estimators', 400)])",0.9916999185287756,0.9892472801680778,0.9911062375327313,0.9881685374650292,0.9868665498577094,0.9904400663850543,0.9913399422674217,0.9915111893795722,0.9812645126742348,0.995115065107543,0.9896759299366149,0.0035149402455416576,38
18,278.5723361730576,2.9637934973909674,2.6045236110687258,0.058508607468292714,True,entropy,33,log2,10,15,400,"OrderedDict([('rf__bootstrap', True), ('rf__criterion', 'entropy'), ('rf__max_depth', 33), ('rf__max_features', 'log2'), ('rf__min_samples_leaf', 10), ('rf__min_samples_split', 15), ('rf__n_estimators', 400)])",0.9935597021381624,0.9942698061014152,0.9911002855516495,0.9880780901360314,0.9906095385679576,0.9943459095287188,0.9911209443624556,0.9921718562785099,0.988726916884967,0.9941504389360087,0.9918133488485876,0.002168030803400823,28
19,361.10473439693453,3.1719500654942143,2.470242214202881,0.04768443479446541,False,entropy,50,log2,10,12,359,"OrderedDict([('rf__bootstrap', False), ('rf__criterion', 'entropy'), ('rf__max_depth', 50), ('rf__max_features', 'log2'), ('rf__min_samples_leaf', 10), ('rf__min_samples_split', 12), ('rf__n_estimators', 359)])",0.9938087980225617,0.9948135924046223,0.9919458619078713,0.9894904667863207,0.9908263225132476,0.9944556441234456,0.9917417266788485,0.9925827860062277,0.9879198003770717,0.9946324918908696,0.9922217490711087,0.002199752439339673,24
20,59.732227849960324,0.470949715395694,1.7591861009597778,0.04734706564161667,True,entropy,1,sqrt,2,11,342,"OrderedDict([('rf__bootstrap', True), ('rf__criterion', 'entropy'), ('rf__max_depth', 1), ('rf__max_features', 'sqrt'), ('rf__min_samples_leaf', 2), ('rf__min_samples_split', 11), ('rf__n_estimators', 342)])",0.5300105564292171,0.5456419417300669,0.5406740676980694,0.5489913442530242,0.5322922934441859,0.5266571019028587,0.5280553186341057,0.5468515290416328,0.5356409524642294,0.5279698361966385,0.5362784941794028,0.008156039124642826,49
21,36.08894774913788,0.32920002610906623,0.9873169660568237,0.042826576849217195,True,log_loss,1,,10,15,50,"OrderedDict([('rf__bootstrap', True), ('rf__criterion', 'log_loss'), ('rf__max_depth', 1), ('rf__max_features', None), ('rf__min_samples_leaf', 10), ('rf__min_samples_split', 15), ('rf__n_estimators', 50)])",0.1996318114874816,0.19918938835666913,0.19793814432989693,0.19934493531928452,0.19912402221177347,0.19919765991427715,0.19904270986745215,0.1990581461162301,0.1990503845092698,0.1989767468067661,0.1990553948919101,0.0004139590520309696,50
22,1098.7226677417755,15.825747882502162,1.6651904106140136,0.07339776363675649,False,log_loss,22,,10,7,191,"OrderedDict([('rf__bootstrap', False), ('rf__criterion', 'log_loss'), ('rf__max_depth', 22), ('rf__max_features', None), ('rf__min_samples_leaf', 10), ('rf__min_samples_split', 7), ('rf__n_estimators', 191)])",0.988554179587806,0.991432621968378,0.9905108079944173,0.99588681904066,0.9885209252825696,0.9941752045050333,0.9946032665051042,0.9930456915279045,0.9905114223836303,0.9931412648676321,0.9920382203663134,0.0024027137756822904,25
23,83.70941624641418,1.4554441177410915,1.494809341430664,0.0459375149590536,True,gini,9,log2,4,12,167,"OrderedDict([('rf__bootstrap', True), ('rf__criterion', 'gini'), ('rf__max_depth', 9), ('rf__max_features', 'log2'), ('rf__min_samples_leaf', 4), ('rf__min_samples_split', 12), ('rf__n_estimators', 167)])",0.9840206003614178,0.985298034528989,0.9788752526342723,0.9777831423109585,0.980582673171625,0.9834392864761631,0.9816936600535993,0.9825930421498583,0.9788544734188042,0.9814780792718099,0.9814618244377498,0.002330281224635191,42
24,44.20889680385589,0.48648310825791125,1.559285616874695,0.034561479396628,False,gini,1,sqrt,3,14,261,"OrderedDict([('rf__bootstrap', False), ('rf__criterion', 'gini'), ('rf__max_depth', 1), ('rf__max_features', 'sqrt'), ('rf__min_samples_leaf', 3), ('rf__min_samples_split', 14), ('rf__n_estimators', 261)])",0.5759381850188332,0.5856891459034178,0.576732477528623,0.590112551439213,0.5679726451284397,0.5755041254241388,0.5701520351372221,0.5888982097449399,0.573777217958105,0.5721010163755373,0.577687760965847,0.0074194897998778415,47
25,1634.8218332767487,32.83670251397065,2.345427060127258,0.04340031451590019,False,gini,10,,10,10,400,"OrderedDict([('rf__bootstrap', False), ('rf__criterion', 'gini'), ('rf__max_depth', 10), ('rf__max_features', None), ('rf__min_samples_leaf', 10), ('rf__min_samples_split', 10), ('rf__n_estimators', 400)])",0.982600156231868,0.9859919795885206,0.9837861682190129,0.9844370309139668,0.9857115659867169,0.9848262609603008,0.9860492242504918,0.9866169333680009,0.9810719420848711,0.9857934726086265,0.9846884734212378,0.0016695568730679079,40
26,279.3679405689239,3.010822867492702,2.618071722984314,0.04184086646633055,True,entropy,39,log2,10,15,400,"OrderedDict([('rf__bootstrap', True), ('rf__criterion', 'entropy'), ('rf__max_depth', 39), ('rf__max_features', 'log2'), ('rf__min_samples_leaf', 10), ('rf__min_samples_split', 15), ('rf__n_estimators', 400)])",0.9935597021381624,0.9942698061014152,0.9911002855516495,0.9880780901360314,0.9906095385679576,0.9943459095287188,0.9911209443624556,0.9921718562785099,0.988726916884967,0.9941504389360087,0.9918133488485876,0.002168030803400823,28
27,466.0055811405182,3.9255874525038545,2.6911521196365356,0.05317783431323169,False,entropy,40,sqrt,10,15,400,"OrderedDict([('rf__bootstrap', False), ('rf__criterion', 'entropy'), ('rf__max_depth', 40), ('rf__max_features', 'sqrt'), ('rf__min_samples_leaf', 10), ('rf__min_samples_split', 15), ('rf__n_estimators', 400)])",0.9943229186848358,0.9954126190179817,0.9906043585521699,0.9898705861212533,0.9917542424614594,0.9950980403571184,0.9923391766626942,0.9935704287078637,0.9887143680545588,0.9955358876769191,0.9927222626296854,0.002320450864283137,20
28,855.7294806480407,10.111136230487183,2.0048821210861205,0.046390798503556784,True,gini,40,,1,15,265,"OrderedDict([('rf__bootstrap', True), ('rf__criterion', 'gini'), ('rf__max_depth', 40), ('rf__max_features', None), ('rf__min_samples_leaf', 1), ('rf__min_samples_split', 15), ('rf__n_estimators', 265)])",0.9936105300965391,0.9931255231782181,0.9947125121297683,0.9918354827704841,0.9950925126026531,0.9934563201553651,0.9954009410475638,0.9937202599269467,0.9894612523744515,0.9925265935953662,0.9932941927877357,0.0016561637905082554,10
29,62.55334529876709,0.7408596496235661,1.3266775131225585,0.04281060310089685,True,gini,17,log2,10,13,108,"OrderedDict([('rf__bootstrap', True), ('rf__criterion', 'gini'), ('rf__max_depth', 17), ('rf__max_features', 'log2'), ('rf__min_samples_leaf', 10), ('rf__min_samples_split', 13), ('rf__n_estimators', 108)])",0.9931569998507502,0.9935273604033836,0.9898245013404294,0.9881144282593682,0.9905866311519957,0.9939704013219852,0.9893926419095674,0.9920697230591793,0.9886938645118132,0.9917828324253358,0.9911119384233809,0.001981826707757911,35
30,1205.229493188858,6.570237215327164,2.1110676765441894,0.044056350679977284,True,entropy,50,,6,10,304,"OrderedDict([('rf__bootstrap', True), ('rf__criterion', 'entropy'), ('rf__max_depth', 50), ('rf__max_features', None), ('rf__min_samples_leaf', 6), ('rf__min_samples_split', 10), ('rf__n_estimators', 304)])",0.9920404789674215,0.9939505529249647,0.9896502036828492,0.9933617646144057,0.9924561735660461,0.9954442397785843,0.9958032477084744,0.9970794322657375,0.9912454802637496,0.9969897903020295,0.9938021364074261,0.0023771579477795445,6
31,64.67537639141082,1.4843661077689743,1.0819562435150147,0.04431474649997113,False,log_loss,24,sqrt,10,2,50,"OrderedDict([('rf__bootstrap', False), ('rf__criterion', 'log_loss'), ('rf__max_depth', 24), ('rf__max_features', 'sqrt'), ('rf__min_samples_leaf', 10), ('rf__min_samples_split', 2), ('rf__n_estimators', 50)])",0.9942179643327,0.9950701466428507,0.9905252465707779,0.9913149341880294,0.9921566456132949,0.9953074980927725,0.9921107197868174,0.9933488235974233,0.9884275502634932,0.9953287523520566,0.9927808281440216,0.002180163019586278,18
